ORDERVOLUME,CUSTOMER_NAME,ORDERTYPE,WAREHOUSE,CITY,ORDERWEEK
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,RVA BHI R VIRGINIA IO,WEST JEFFERSON,2024 06
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,RVA BHI R VIRGINIA IO,WILTON,2024 06
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,RVA BHI R VIRGINIA IO,WINCHESTER,2024 06
1,WALGREEN COMPANY,PrePaidOrder,RVA BHI R VIRGINIA IO,WINDSOR,2024 06
14,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,WOODLAND,2024 06
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,RVA BHI R VIRGINIA IO,WURTSBORO,2024 06
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,YORK,2024 06
1,DOLLAR GENERAL,PrePaidOrder,RVA BHI R VIRGINIA IO,ZANESVILLE,2024 06
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SEA BHI SEATTLE IO,AURORA,2024 06
1,KROGER,PrePaidOrder,SEA BHI SEATTLE IO,AURORA,2024 06
1,"FRED MEYER, INC. ACCTS PAYABLE",PrePaidOrder,SEA BHI SEATTLE IO,CHEHALIS,2024 06
1,"FRED MEYER, INC. ACCTS PAYABLE",PrePaidOrder,SEA BHI SEATTLE IO,CLACKAMAS,2024 06
1,KROGER,PrePaidOrder,SEA BHI SEATTLE IO,CLACKAMAS,2024 06
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SEA BHI SEATTLE IO,DUPONT,2024 06
1,S & K SALES CO,PrePaidOrder,SEA BHI SEATTLE IO,FIFE,2024 06
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,SEA BHI SEATTLE IO,FINDLAY,2024 06
11,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,GRANTSVILLE,2024 06
12,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,HERMISTON,2024 06
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SEA BHI SEATTLE IO,LOVELAND,2024 06
14,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,LOVELAND,2024 06
1,WINCO FOODS DIST CENTER,PrePaidOrder,SEA BHI SEATTLE IO,MODESTO,2024 06
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,SEA BHI SEATTLE IO,OTTAWA,2024 06
1,KROGER,PrePaidOrder,SEA BHI SEATTLE IO,PUYALLUP,2024 06
12,"WAL-MART STORES, INC.",PrePaidOrder,SEA BHI SEATTLE IO,RED BLUFF,2024 06
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SEA BHI SEATTLE IO,SALEM,2024 06
1,S & K SALES CO,PrePaidOrder,SEA BHI SEATTLE IO,STOCKTON,2024 06
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SEA BHI SEATTLE IO,WEST JORDAN,2024 06
1,WINCO FOODS DIST CENTER,PrePaidOrder,SEA BHI SEATTLE IO,WOODBURN,2024 06
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SEA BHI SEATTLE IO,WOODLAND,2024 06
1,WALGREEN COMPANY,PrePaidOrder,SEA BHI SEATTLE IO,WOODLAND,2024 06
1,DOLLAR GENERAL,PrePaidOrder,SGA BHI SAVANNAH IO,ALACHUA,2024 06
11,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,ALACHUA,2024 06
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,AMSTERDAM,2024 06
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,AUBURNDALE,2024 06
1,DOLLAR GENERAL,PrePaidOrder,SGA BHI SAVANNAH IO,BESSEMER,2024 06
9,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,BROOKHAVEN,2024 06
10,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,BROOKSVILLE,2024 06
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,CEDAR FALLS,2024 06
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,CHARLESTON,2024 06
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,CHARLOTTE,2024 06
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,CHICAGO,2024 06
1,KROGER,PrePaidOrder,SGA BHI SAVANNAH IO,CLEVELAND,2024 06
10,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,CULLMAN,2024 06
1,"PUBLIX SUPER MARKETS, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,DACULA,2024 06
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,DELTONA,2024 06
10,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,DOUGLAS,2024 06
2,BEST BUY PURCHASING LLC,PrePaidOrder,SGA BHI SAVANNAH IO,DUBLIN,2024 06
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,EASTON,2024 06
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,EDWARDSVILLE,2024 06
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,FALL RIVER,2024 06
9,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,FT PIERCE,2024 06
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,SGA BHI SAVANNAH IO,GALESBURG,2024 06
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,GREENFIELD,2024 06
1,SAM'S WHOLESALE CLUB,PrePaidOrder,SGA BHI SAVANNAH IO,HATTIESBURG,2024 06
12,"WAL-MART STORES, INC.",PrePaidOrder,SGA BHI SAVANNAH IO,HOPE MILLS,2024 06
