SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,CARRIER,SPOT_RATE,DISTANCE,COST_PER_MILE
ELWOOD,IL,US,LAKELAND,FL,US,TL,RBTW,3208.03,1131,2.81
ELWOOD,IL,US,PERRIS,CA,US,TL,RBTW,3216.99,1962,1.67
ELWOOD,IL,US,MANKATO,MN,US,LTL,EXLA,167.06,439,0.38
ELWOOD,IL,US,MACON,GA,US,PARCEL,FDEG,4927.15,761,6.57
ELWOOD,IL,US,SAN ANTONIO,TX,US,TL,BNCH,5115.19,1151,4.34
ELWOOD,IL,US,BATTLE CREEK,MI,US,LTL,ODFL,129.11,188,0.7
ELWOOD,IL,US,ANNAPOLIS,MD,US,LTL,ODFL,146.67,730,0.21
ELWOOD,IL,US,ORLANDO,FL,US,LTL,ODFL,222.36,1115,0.2
RICHMOND,VA,US,PATTERSON,CA,US,TL,RBTW,5502.74,2796,2.04
RICHMOND,VA,US,FALLS CHURCH,VA,US,LTL,ODFL,139.05,101,1.31
SUMNER,WA,US,TYLER,TX,US,LTL,ODFL,845.26,2167,0.38
SUMNER,WA,US,TIFTON,GA,US,LTL,ODFL,511.79,2759,0.19
SUMNER,WA,US,GOODYEAR,AZ,US,TL,RBTW,2766.46,1400,1.91
LANCASTER,TX,US,EUGENE,OR,US,LTL,ODFL,944.68,2015,0.48
LANCASTER,TX,US,FONTANA,CA,US,LTL,ODFL,462.1,1328.5,0.35
LANCASTER,TX,US,LEBANON,TN,US,LTL,ODFL,164.12,698,0.24
LANCASTER,TX,US,FRESNO,TX,US,LTL,ODFL,360.51,250.18,1.45
REDLANDS,CA,US,TURLOCK,CA,US,PARCEL,FDEG,5112.73,357,14.01
REDLANDS,CA,US,LANCASTER,TX,US,LTL,ODFL,140.32,1310,0.1
PHARR,TX,US,HANOVER TOWNSHIP,PA,US,LTL,EXLA,513.7,1877,0.27
PHARR,TX,US,DALLAS,TX,US,PARCEL,FDEG,5070.85,504,9.92
PHARR,TX,US,GOSHEN,IN,US,PARCEL,FDEG,4820.45,1481,3.38
PHARR,TX,US,RESEDA,CA,US,PARCEL,FDEG,5042.76,1541.56,3.24
PHARR,TX,US,SAINT AUGUSTINE,FL,US,LTL,AACT,145.85,1254,0.12
PHARR,TX,US,COLLEGE PARK,GA,US,LTL,ODFL,211.65,1125.5,0.19
PHARR,TX,US,TUKWILA,WA,US,LTL,UPGF,452.76,2349,0.2
PHARR,TX,US,MACON,GA,US,LTL,ODFL,186.02,1148,0.17
PHARR,TX,US,COLLEGE POINT,NY,US,PARCEL,FDEG,4827.33,1962.5,2.55
PHARR,TX,US,LARGO,FL,US,LTL,ODFL,183.48,1291,0.14
PHARR,TX,US,SMITHFIELD,NC,US,LTL,ODFL,161,1533,0.1
PHARR,TX,US,SCOTTSDALE,AZ,US,LTL,ODFL,174.74,1144,0.16
PHARR,TX,US,CINCINNATI,OH,US,PARCEL,FDEG,4755.8,1376,3.63
ELWOOD,IL,US,SCOTTSVILLE,KY,US,LTL,CTII,232.77,417,0.55
ELWOOD,IL,US,CHANNAHON,IL,US,TL,RBTW,361.12,13,28.24
ELWOOD,IL,US,OLIVE BRANCH,MS,US,TL,RBTW,1287.88,522,2.5
ELWOOD,IL,US,WHITELAND,IN,US,TL,AFXN,868.03,202,4.14
ELWOOD,IL,US,NEWPORT NEWS,VA,US,LTL,ODFL,690.89,853,0.83
ELWOOD,IL,US,MENOMONIE,WI,US,LTL,ODFL,549.63,354,1.55
ELWOOD,IL,US,AMARILLO,TX,US,LTL,ODFL,961.5,1000,0.99
RICHMOND,VA,US,PALESTINE,TX,US,LTL,ODFL,675.53,1241,0.54
RICHMOND,VA,US,ROMEOVILLE,IL,US,TL,RBTW,1567.52,777,2.01
RICHMOND,VA,US,BRATTLEBORO,VT,US,LTL,ODFL,271.22,527,0.49
RICHMOND,VA,US,MIDLOTHIAN,VA,US,LTL,ODFL,128.41,13,9.86
RICHMOND,VA,US,FLUSHING,NY,US,LTL,ODFL,154.2,340,0.45
RICHMOND,VA,US,JOHNSTON,RI,US,LTL,ODFL,155.43,506,0.3
RICHMOND,VA,US,MAGNOLIA,TX,US,PARCEL,FDEG,4823.03,1317.67,3.79
LANCASTER,TX,US,WOODLAND,PA,US,LTL,ODFL,239.22,1334,0.18
LANCASTER,TX,US,CHANNAHON,IL,US,LTL,ODFL,540.08,888,0.59
LANCASTER,TX,US,WICHITA,KS,US,LTL,ODFL,289.69,372,0.76
REDLANDS,CA,US,SCHERTZ,TX,US,LTL,ODFL,826.01,1269.86,0.65
REDLANDS,CA,US,MONROVIA,MD,US,TL,BNCH,4998.93,2502,2
REDLANDS,CA,US,HENDERSON,NV,US,TL,LOAM,1176.77,236,4.85
REDLANDS,CA,US,WICHITA,KS,US,TL,RBTW,3473.45,1314,2.72
PHARR,TX,US,CHATSWORTH,CA,US,LTL,ODFL,277.73,1549,0.18
REDLANDS,CA,US,HOUSTON,TX,US,TL,RBTW,3634.32,1443,2.45
REDLANDS,CA,US,DOUGLAS,GA,US,LTL,ODFL,392.67,2190,0.19
LANCASTER,TX,US,STUARTS DRAFT,VA,US,PARCEL,FDEG,5071.5,1174,4.26
PHARR,TX,US,JACKSONVILLE,FL,US,LTL,FXFE,161.86,1212,0.14
PHARR,TX,US,GARDEN GROVE,CA,US,PARCEL,FDEG,5003.17,1506,3.32
PHARR,TX,US,WARREN,MI,US,PARCEL,FDEG,4887.3,1634,3.06
PHARR,TX,US,CRANBURY,NJ,US,LTL,EXLA,381.85,1906,0.19
PHARR,TX,US,LAKE BUENA VISTA,FL,US,LTL,AACT,284.54,1299,0.21
PHARR,TX,US,PORT CHARLOTTE,FL,US,LTL,ODFL,650.04,1385,0.47
PHARR,TX,US,UNIVERSAL CITY,CA,US,LTL,ODFL,186.35,1529,0.12
RICHMOND,VA,US,MACON,GA,US,LTL,ODFL,232.8,553.67,0.41
ELWOOD,IL,US,HOPE MILLS,NC,US,PARCEL,FDEG,5023.95,812,6.16
ELWOOD,IL,US,ROBBINSVILLE,NJ,US,LTL,ODFL,130.38,798,0.17
ELWOOD,IL,US,HOLLYWOOD,FL,US,TL,RBTW,3904.05,1316,2.85
ELWOOD,IL,US,SPRING VALLEY,IL,US,LTL,ODFL,205.78,66,3.07
ELWOOD,IL,US,FAIRVIEW,MI,US,LTL,ODFL,139.52,390,0.34
ELWOOD,IL,US,LAWRENCEBURG,IN,US,LTL,ODFL,368.36,278,1.3
RICHMOND,VA,US,CARLISLE,PA,US,TL,AFXN,1364.61,206,6.85
RICHMOND,VA,US,STOCKTON,CA,US,LTL,ODFL,2418.31,2778,0.84
RICHMOND,VA,US,SACRAMENTO,CA,US,LTL,ODFL,1566.86,2736,0.56
RICHMOND,VA,US,FLORENCE,SC,US,TL,RBTW,883.23,294,3.13
RICHMOND,VA,US,ONEONTA,NY,US,LTL,ODFL,144.31,439,0.35
RICHMOND,VA,US,HOMER,MI,US,LTL,ODFL,139.83,645,0.23
LANCASTER,TX,US,CHICAGO,IL,US,LTL,ODFL,235.93,932,0.25
REDLANDS,CA,US,PETERSBURG,VA,US,LTL,ODFL,311.94,2526.5,0.13
REDLANDS,CA,US,CENTRALIA,WA,US,LTL,ODFL,302.42,1102,0.28
PHARR,TX,US,BRANDON,VT,US,TL,RBQT,4740.97,2152,2.25
REDLANDS,CA,US,SHELBY,NC,US,LTL,ODFL,330.8,2291,0.15
LANCASTER,TX,US,LUGOFF,SC,US,PARCEL,FDEG,5049.7,1023,4.89
PHARR,TX,US,PERTH AMBOY,NJ,US,PARCEL,FDEG,5041.45,1919,2.61
PHARR,TX,US,DUMFRIES,VA,US,PARCEL,FDEG,4842.15,1689,2.96
PHARR,TX,US,"N LITTLE ROCK,",AR,US,PARCEL,FDEG,5048.45,775,6.45
PHARR,TX,US,LA CROSSE,WI,US,PARCEL,FDEG,5118.9,1434,3.49
PHARR,TX,US,FREDERICKSBURG,VA,US,PARCEL,FDEG,4861.03,1668,3
PHARR,TX,US,MONTGOMERY,AL,US,LTL,ODFL,166.14,976,0.18
RICHMOND,VA,US,SAN BERNARDINO,CA,US,LTL,ODFL,1056.8,2534.67,0.41
RICHMOND,VA,US,OCALA,FL,US,LTL,ODFL,716.57,697,1.07
RICHMOND,VA,US,WACO,TX,US,TL,RBTW,2404.51,1327,1.83
RICHMOND,VA,US,JOLIET,IL,US,TL,RBTW,2135.16,775,2.66
RICHMOND,VA,US,INWOOD,WV,US,PARCEL,FDEG,5106,153,32.65
RICHMOND,VA,US,NASHUA,NH,US,LTL,ODFL,150.43,556,0.27
RICHMOND,VA,US,VINELAND,NJ,US,LTL,ODFL,157.48,246,0.62
RICHMOND,VA,US,WEST HARTFORD,CT,US,LTL,ODFL,156.54,442,0.34
RICHMOND,VA,US,WEYMOUTH,MA,US,LTL,ODFL,147.51,552,0.27
SUMNER,WA,US,DUPONT,WA,US,TL,RBTW,399.29,23,17.63
REDLANDS,CA,US,HAZLETON,PA,US,TL,RBTW,6427.09,2592,2.37
REDLANDS,CA,US,CORSICANA,TX,US,PARCEL,FDEG,5198.7,1350,3.7
REDLANDS,CA,US,NEWTON,NC,US,PARCEL,FDEG,5008.4,2303,2.17
LANCASTER,TX,US,WOODLAND,CA,US,PARCEL,FDEG,4842.9,1741,2.87
PHARR,TX,US,SAINT LOUIS,MO,US,PARCEL,FDEG,5185.8,1119,4.47
PHARR,TX,US,UNIVERSITY PARK,IL,US,PARCEL,FDEG,4990.65,1382,3.62
PHARR,TX,US,PETERSBURG,VA,US,LTL,ODFL,280.8,1635.29,0.17
PHARR,TX,US,ELK GROVE VILLAGE,IL,US,PARCEL,FDEG,5013.15,1408,3.55
PHARR,TX,US,ASHLAND,VA,US,LTL,ODFL,251.17,1662,0.15
PHARR,TX,US,HOPEWELL JUNCTION,NY,US,PARCEL,FDEG,5131.8,2001,2.5
PHARR,TX,US,DES MOINES,IA,US,PARCEL,FDEG,4782.25,1183,4.23
RICHMOND,VA,US,PHOENIX,AZ,US,TL,RBTW,3806.61,2215,1.76
ELWOOD,IL,US,COOKEVILLE,TN,US,TL,RBTW,1521.47,477,3.1
ELWOOD,IL,US,MIAMI,FL,US,PARCEL,FDEG,5123.3,1331,3.76
ELWOOD,IL,US,PATTERSON,CA,US,TL,RBTW,3600.54,2095,1.66
ELWOOD,IL,US,MONROE TOWNSHIP,NJ,US,TL,RBTW,2487.53,809,3.18
RICHMOND,VA,US,TOLLESON,AZ,US,LTL,FXFE,4459.84,2228,1.94
RICHMOND,VA,US,PLAINFIELD,CT,US,LTL,ABFS,675.06,477,1.36
RICHMOND,VA,US,TRACY,CA,US,LTL,ODFL,340.08,2799,0.12
RICHMOND,VA,US,SPARKS,NV,US,TL,BNCH,4761.5,2599,1.92
RICHMOND,VA,US,CLAY,NY,US,LTL,ODFL,154.76,479,0.32
RICHMOND,VA,US,CHICKASHA,OK,US,LTL,ODFL,143.47,1297,0.11
RICHMOND,VA,US,HASLET,TX,US,PARCEL,FDEG,4765.05,1292,3.87
RICHMOND,VA,US,ASHEVILLE,NC,US,LTL,SEFL,580.64,356,1.66
LANCASTER,TX,US,N. KINGSTOWN,RI,US,TL,RBTW,4156.35,1720,2.32
LANCASTER,TX,US,ST. JAMES,MO,US,LTL,ODFL,141.21,547,0.27
REDLANDS,CA,US,EUGENE,OR,US,TL,RBTW,2936.34,912,3.32
REDLANDS,CA,US,BENTONVILLE,AR,US,PARCEL,FDEG,4979.9,1476,3.39
PHARR,TX,US,PRINCETON,IL,US,PARCEL,FDEG,4969.1,1342,3.73
PHARR,TX,US,COXSACKIE,NY,US,LTL,ODFL,508.87,2049,0.25
PHARR,TX,US,DOUGLASVILLE,GA,US,LTL,ODFL,188.61,1111,0.17
PHARR,TX,US,WEST PALM BEACH,FL,US,LTL,ODFL,387.86,1465,0.28
PHARR,TX,US,FREMONT,CA,US,PARCEL,FDEG,4877.7,1875,2.67
PHARR,TX,US,GARDENA,CA,US,LTL,ODFL,179.02,1528,0.12
ELWOOD,IL,US,PETERSBURG,VA,US,LTL,ODFL,209.25,799,0.25
RINCON,GA,US,OLIVE BRANCH,MS,US,LTL,ODFL,231.36,596,0.38
ELWOOD,IL,US,WHITESTOWN,IN,US,LTL,ODFL,136.3,169,0.8
ELWOOD,IL,US,NORTH LAS VEGAS,NV,US,TL,BNCH,5217.85,1712,2.92
ELWOOD,IL,US,CORSICANA,TX,US,TL,RBTW,2202.33,926,2.4
ELWOOD,IL,US,FORT BENTON,MT,US,LTL,ODFL,197.92,1381,0.14
ELWOOD,IL,US,DANVILLE,PA,US,LTL,ODFL,375.74,653,0.6
RICHMOND,VA,US,ARDMORE,OK,US,LTL,ODFL,271.81,1261,0.22
RICHMOND,VA,US,SUMNER,WA,US,LTL,FXFE,5556.03,2760,2.02
RICHMOND,VA,US,CORSICANA,TX,US,LTL,ABFS,269.42,1269,0.21
RICHMOND,VA,US,BANGOR,ME,US,LTL,ODFL,153.11,764,0.2
RICHMOND,VA,US,NORTH HAVEN,CT,US,LTL,ODFL,153.41,416,0.37
LANCASTER,TX,US,JOLIET,IL,US,TL,RBTW,1256.6,894,1.44
REDLANDS,CA,US,BETHEL,PA,US,LTL,ODFL,899.16,2544,0.34
PHARR,TX,US,ROMEOVILLE,IL,US,PARCEL,FDEG,4938.65,1382,3.62
PHARR,TX,US,EDGERTON,KS,US,PARCEL,FDEG,4810.9,970,5.15
PHARR,TX,US,ST CHARLES,IL,US,PARCEL,FDEG,5076.75,1396,3.58
GRAND RAPIDS,MI,US,WAYLAND,MI,US,TL,BNCH,4998.44,25.35,199.21
GRAND RAPIDS,MI,US,LANCASTER,TX,US,TL,RBTW,2407.22,1083.72,2.23
GRAND RAPIDS,MI,US,REDLANDS,CA,US,TL,IQLS,3574.18,2133,1.67
ELWOOD,IL,US,CLINTON,IA,US,LTL,ODFL,340.52,134,2.55
ELWOOD,IL,US,THE COLONY,TX,US,LTL,ODFL,274.98,863,0.32
ELWOOD,IL,US,SCOTTSVILLE,KY,US,LTL,ODFL,378.65,417,0.92
ELWOOD,IL,US,VILLA RICA,GA,US,TL,RBTW,1912.14,676.8,2.83
ELWOOD,IL,US,GRAND RAPIDS,MI,US,TL,BNCH,5020.18,202,24.76
ELWOOD,IL,US,CHARLOTTE,NC,US,TL,RBTW,1855.89,738,2.5
ELWOOD,IL,US,WOODBURN,OR,US,LTL,ODFL,383.53,2104,0.18
ELWOOD,IL,US,CHANNAHON,IL,US,TL,AFXN,287.59,13,22.63
ELWOOD,IL,US,BETHEL,PA,US,TL,RBTW,2141.07,702,3.17
ELWOOD,IL,US,PONTIAC,MI,US,LTL,ODFL,393.73,307,1.27
ELWOOD,IL,US,KANSAS CITY,KS,US,LTL,ODFL,253.55,454,0.56
ELWOOD,IL,US,BELOIT,WI,US,LTL,ODFL,300.62,114,2.66
ELWOOD,IL,US,GRANDVILLE,MI,US,LTL,ODFL,139.08,191,0.69
ELWOOD,IL,US,FLORENCE,NJ,US,LTL,ODFL,897.4,793.8,1.11
ELWOOD,IL,US,CHARLESTON,TN,US,TL,AFXN,1644.7,572.71,2.85
ELWOOD,IL,US,PINEY FLATS,TN,US,TL,RBTW,1731.52,595,2.95
ELWOOD,IL,US,MONTGOMERY,NY,US,LTL,ODFL,207.77,803.16,0.26
ELWOOD,IL,US,LAKE PARK,GA,US,LTL,AACT,100.85,918,0.11
ELWOOD,IL,US,MONROE,OH,US,TL,RBTW,1107.12,297.27,3.74
ELWOOD,IL,US,MADISON,WI,US,LTL,ODFL,365.24,160,2.28
ELWOOD,IL,US,MESQUITE,NV,US,LTL,ODFL,277.59,1636.12,0.17
ELWOOD,IL,US,POST FALLS,ID,US,LTL,ODFL,308.14,1709.62,0.18
ELWOOD,IL,US,BLUFFTON,IN,US,TL,RBTW,793.21,192,4.08
ELWOOD,IL,US,CRANBURY,NJ,US,TL,RBTW,2133.83,807.33,2.64
ELWOOD,IL,US,INDIANAPOLIS,IN,US,TL,RBTW,765.15,186,4.13
ELWOOD,IL,US,NEWNAN,GA,US,LTL,ODFL,408.64,710.94,0.58
ELWOOD,IL,US,BYRON CENTER,MI,US,LTL,ODFL,234.71,194.71,1.21
ELWOOD,IL,US,FRIDLEY,MN,US,TL,RBTW,1230.59,425.87,2.9
ELWOOD,IL,US,AUBURNDALE,FL,US,LTL,ODFL,653.4,1131,0.58
ELWOOD,IL,US,LEBANON,IN,US,LTL,ODFL,153.7,159.71,0.98
ELWOOD,IL,US,COLDWATER,MI,US,TL,RBTW,811.24,187,4.32
ELWOOD,IL,US,MENOMONIE,WI,US,TL,RBTW,999.96,353.26,2.82
ELWOOD,IL,US,LANCASTER,TX,US,TL,RBTW,2167.37,891.34,2.43
ELWOOD,IL,US,LA GRANGE,GA,US,LTL,ODFL,325.74,722.5,0.46
ELWOOD,IL,US,LOVELAND,CO,US,LTL,ODFL,405.49,962,0.42
ELWOOD,IL,US,BROOKHAVEN,MS,US,LTL,ODFL,216.31,763,0.28
ELWOOD,IL,US,NEW BRAUNFELS,TX,US,LTL,ODFL,326.48,1121,0.29
ELWOOD,IL,US,PRINCETON,IL,US,TL,BNCH,5057.78,79,63.21
ELWOOD,IL,US,FREDERICKSBURG,VA,US,LTL,ODFL,993.2,744.14,1.34
ELWOOD,IL,US,FISHERSVILLE,VA,US,TL,RBTW,2129.34,682,3.08
RICHMOND,VA,US,VAN BUREN TOWNS,MI,US,TL,BNCH,5027.09,596.29,8.38
RICHMOND,VA,US,SAN BERNARDINO,CA,US,LTL,ABFS,249.15,2535,0.1
RICHMOND,VA,US,GREENFIELD,IN,US,LTL,ODFL,687.81,585,1.17
RICHMOND,VA,US,DALLAS,TX,US,TL,BNCH,5025.66,1255,3.98
RICHMOND,VA,US,HICKORY,NC,US,LTL,ODFL,143.45,282.31,0.51
RICHMOND,VA,US,ADAIRSVILLE,GA,US,TL,BNCH,5014.46,550.81,9.07
RICHMOND,VA,US,SUFFOLK,VA,US,LTL,ODFL,291.31,80,3.63
RICHMOND,VA,US,BETHEL,PA,US,LTL,ODFL,354.85,252.46,1.4
RICHMOND,VA,US,ABINGDON,VA,US,LTL,ODFL,210.79,291,0.72
RICHMOND,VA,US,GROVEPORT,OH,US,TL,RBTW,1170.58,455.5,2.65
RICHMOND,VA,US,ELLOREE,SC,US,LTL,ODFL,139.07,364,0.38
RICHMOND,VA,US,WEST COLUMBIA,SC,US,LTL,SEFL,187.24,369.81,0.5
RICHMOND,VA,US,TIPP CITY,OH,US,PARCEL,FDEG,5042.39,507.88,9.85
RICHMOND,VA,US,WILLIAMSTON,SC,US,LTL,ODFL,140.39,387.23,0.36
RICHMOND,VA,US,MONROE,OH,US,TL,RBTW,1300.74,506,2.55
RICHMOND,VA,US,PITTSBURGH,PA,US,LTL,ODFL,414.29,321.79,1.3
RICHMOND,VA,US,JEFFERSON,GA,US,TL,AEQC,1212.99,459.92,2.66
RICHMOND,VA,US,MACON,GA,US,TL,LRGR,1266.47,554.4,2.25
RICHMOND,VA,US,CONCORD,NC,US,LTL,ODFL,221.43,255,0.88
RICHMOND,VA,US,CONCORD,NC,US,TL,AFXN,755.95,255,2.98
RICHMOND,VA,US,CLEAR BROOK,VA,US,TL,RBTW,768.52,145,5.34
RICHMOND,VA,US,RICHMOND HILL,NY,US,LTL,ODFL,154.91,338.36,0.46
RICHMOND,VA,US,CASTLETON,NY,US,TL,RBTW,1592.84,464.75,3.46
RICHMOND,VA,US,PENNS GROVE,NJ,US,LTL,ODFL,318.06,218,1.46
RICHMOND,VA,US,CULLMAN,AL,US,TL,RBTW,1332.62,651.8,2.01
RICHMOND,VA,US,MARCY,NY,US,TL,LRGR,1690.34,489.51,3.46
RICHMOND,VA,US,HOPKINSVILLE,KY,US,TL,RBTW,1446.42,662,2.17
RICHMOND,VA,US,SMYRNA,DE,US,TL,LRGR,893.28,195.89,4.57
RICHMOND,VA,US,SMYRNA,DE,US,TL,RBTW,813.45,197.29,4.1
RICHMOND,VA,US,BROOKSVILLE,FL,US,TL,RBTW,1782.57,754,2.36
RICHMOND,VA,US,MIDWAY,TN,US,TL,LRGR,1028.74,365.73,2.8
RICHMOND,VA,US,HOLLYWOOD,FL,US,LTL,ODFL,234.4,925,0.26
RICHMOND,VA,US,JERSEY CITY,NJ,US,LTL,ODFL,144.44,323,0.47
RICHMOND,VA,US,MAPLE SHADE,NJ,US,LTL,ODFL,145.38,249,0.61
RICHMOND,VA,US,SPARTA,WI,US,LTL,ODFL,143.56,1011,0.14
RICHMOND,VA,US,ERLANGER,KY,US,LTL,ODFL,731.53,503,1.41
RICHMOND,VA,US,MECHANICSVILLE,VA,US,LTL,ODFL,130.08,7,18.85
RICHMOND,VA,US,HOPEWELL JUNCTION,NY,US,TL,RBTW,1452.78,395,3.63
RICHMOND,VA,US,OLD BRIDGE,NJ,US,LTL,ODFL,152.94,300,0.51
RICHMOND,VA,US,REVERE,MA,US,LTL,ODFL,151.32,549,0.28
RICHMOND,VA,US,AMARILLO,TX,US,LTL,ODFL,1017.73,1517,0.67
RICHMOND,VA,US,WAYNE,NJ,US,LTL,ODFL,151.32,338,0.45
RICHMOND,VA,US,CANTON,OH,US,LTL,ODFL,428.63,410.4,1.03
RICHMOND,VA,US,MAGNOLIA,TX,US,LTL,SEFL,500.18,1318,0.37
SUMNER,WA,US,CLACKAMAS,OR,US,TL,RBTW,735.57,159,4.51
SUMNER,WA,US,ELWOOD,IL,US,LTL,ODFL,423.82,2018,0.22
SUMNER,WA,US,N. KINGSTOWN,RI,US,PARCEL,FDEG,4895.4,2946,1.7
SUMNER,WA,US,RED BLUFF,CA,US,TL,LRGR,1352.26,596,2.29
LANCASTER,TX,US,SCHERTZ,TX,US,TL,RBTW,734.35,249,2.96
LANCASTER,TX,US,DAYTON,TX,US,TL,RBTW,758.75,243,3.1
LANCASTER,TX,US,TYLER,TX,US,LTL,ODFL,186.12,100,1.85
LANCASTER,TX,US,ROANOKE,TX,US,LTL,ODFL,181.47,44.13,4.06
LANCASTER,TX,US,GRAIN VALLEY,MO,US,TL,RBTW,1135.26,512.92,2.22
LANCASTER,TX,US,TIFTON,GA,US,LTL,ODFL,339.12,836,0.41
LANCASTER,TX,US,WINCHESTER,VA,US,LTL,ABFS,221.17,1269,0.18
LANCASTER,TX,US,ONTARIO,CA,US,LTL,ODFL,432.24,1336,0.33
LANCASTER,TX,US,CARENCRO,LA,US,TL,AFXN,991.37,381,2.54
LANCASTER,TX,US,OKLAHOMA CITY,OK,US,TL,AFXN,743.69,214.78,3.44
LANCASTER,TX,US,AMARILLO,TX,US,LTL,ODFL,249.57,371.74,0.67
LANCASTER,TX,US,FRESNO,TX,US,TL,AFXN,724.01,250.46,2.88
LANCASTER,TX,US,PARK CITY,KS,US,LTL,ODFL,363.52,384.64,0.94
LANCASTER,TX,US,BENTONVILLE,AR,US,TL,RBTW,827.41,344.96,2.41
LANCASTER,TX,US,BROOKSVILLE,FL,US,LTL,ODFL,276.73,1022,0.27
LANCASTER,TX,US,LANCASTER,TX,US,TL,VDFX,5007.66,25,200
LANCASTER,TX,US,LENEXA,KS,US,TL,RBTW,1274.46,484,2.64
REDLANDS,CA,US,NEWTON,NC,US,LTL,ODFL,1565.04,2304,0.68
REDLANDS,CA,US,FARR WEST,UT,US,LTL,ODFL,380.1,690,0.55
REDLANDS,CA,US,FRIDLEY,MN,US,LTL,ODFL,599.19,1821.29,0.33
REDLANDS,CA,US,DALLAS,TX,US,LTL,FXFE,1305.63,1308,1.03
REDLANDS,CA,US,CHEYENNE,WY,US,TL,BNCH,4978.3,1065,4.69
REDLANDS,CA,US,TRACY,CA,US,TL,BNCH,5024.48,384,13.02
REDLANDS,CA,US,TRACY,CA,US,LTL,FXFE,1051.43,384,2.72
REDLANDS,CA,US,SUFFOLK,VA,US,LTL,ODFL,428.8,2588,0.17
REDLANDS,CA,US,WACO,TX,US,LTL,ODFL,592.32,1321,0.46
REDLANDS,CA,US,RICHMOND,VA,US,TL,RBTW,5670.16,2523.86,2.24
REDLANDS,CA,US,AURORA,CO,US,TL,LOAM,3351.58,987,3.37
REDLANDS,CA,US,SALEM,OR,US,LTL,CTII,101.9,973.56,0.1
REDLANDS,CA,US,MORENO VALLEY,CA,US,LTL,ODFL,137.47,16,8.37
REDLANDS,CA,US,REDLANDS,CA,US,TL,BNCH,5012.62,25,200
REDLANDS,CA,US,MONROVIA,MD,US,LTL,FXFE,2898.05,2510.67,1.13
REDLANDS,CA,US,INDIANAPOLIS,IN,US,LTL,ODFL,630.96,1980.2,0.32
REDLANDS,CA,US,TYLER,TX,US,LTL,ODFL,794.11,1409,0.58
REDLANDS,CA,US,STUARTS DRAFT,VA,US,LTL,ODFL,960.98,2434,0.4
REDLANDS,CA,US,PATTERSON,CA,US,PARCEL,FDEG,4987.98,361,13.86
REDLANDS,CA,US,ALBANY,OR,US,TL,RBTW,3000.54,952,3.16
REDLANDS,CA,US,COMMERCE,CA,US,LTL,ODFL,320.48,60,5.42
REDLANDS,CA,US,DELTONA,FL,US,LTL,ODFL,1919.54,2371.25,0.8
REDLANDS,CA,US,RIVERSIDE,CA,US,TL,AFXN,282.2,13,21.02
REDLANDS,CA,US,APPLE VALLEY,CA,US,TL,RBTW,440.21,54,8.2
REDLANDS,CA,US,CHIPPEWA FALLS,WI,US,LTL,ODFL,366.98,1905,0.2
PHARR,TX,US,KNOXVILLE,TN,US,PARCEL,FDEG,5052.45,1242,4.03
PHARR,TX,US,MINOOKA,IL,US,LTL,CTII,353.64,1368,0.26
PHARR,TX,US,CHARLESTON,TN,US,PARCEL,FDEG,5073.8,1173,4.26
PHARR,TX,US,FERNLEY,NV,US,PARCEL,FDEG,4882.98,1847.5,2.71
PHARR,TX,US,GARLAND,TX,US,LTL,AACT,138.45,520,0.27
REDLANDS,CA,US,WEST JEFFERSON,OH,US,PARCEL,FDEG,5190.7,2134,2.34
REDLANDS,CA,US,SOUTH JORDAN,UT,US,TL,RBTW,2243.99,640,3.51
REDLANDS,CA,US,HURRICANE,UT,US,LTL,ODFL,187.71,370,0.51
LANCASTER,TX,US,WOODLAND,CA,US,LTL,ODFL,767.61,1741,0.45
LANCASTER,TX,US,OKLAHOMA CITY,OK,US,TL,RBTW,810.66,215,3.74
LANCASTER,TX,US,DALLAS,TX,US,TL,RBTW,349.88,13.57,25.89
PHARR,TX,US,SCHERTZ,TX,US,LTL,ODFL,180.41,250,0.72
PHARR,TX,US,AUBURN,MA,US,LTL,ODFL,227.7,2113,0.11
PHARR,TX,US,WARSAW,NC,US,PARCEL,FDEG,5000.9,1545,3.24
PHARR,TX,US,HAUPPAUGE,NY,US,LTL,ODFL,621.02,1989.7,0.31
PHARR,TX,US,BELOIT,WI,US,LTL,ODFL,311.59,1427.43,0.22
PHARR,TX,US,MILTON,ON,CA,TL,RBTW,4170.03,1829.07,2.31
PHARR,TX,US,MILTON,ON,CA,PARCEL,FDEG,4963.12,1830,2.73
PHARR,TX,US,BAKERSFIELD,CA,US,LTL,ODFL,237.21,1628.71,0.15
PHARR,TX,US,CALERA,AL,US,PARCEL,FDEG,4973.16,986,5.07
PHARR,TX,US,DENVER,CO,US,PARCEL,FDEG,4987.31,1155.69,4.33
PHARR,TX,US,BELLE CHASSE,LA,US,LTL,ODFL,248.47,700,0.36
PHARR,TX,US,NEW BERLIN,WI,US,LTL,ODFL,221.45,1483.8,0.15
PHARR,TX,US,BALDWINSVILLE,NY,US,LTL,ODFL,405.84,1942.78,0.21
PHARR,TX,US,BALTIMORE,MD,US,LTL,ODFL,284.5,1752,0.16
PHARR,TX,US,SAINT LOUIS,MO,US,LTL,ODFL,169.77,1119,0.15
PHARR,TX,US,FORT WORTH,TX,US,LTL,AACT,126.37,498,0.26
