SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,COST_PER_LB,COST_PER_MILE,COST_PER_CUFT,SHP_COUNT,MODE_PREFERENCE
DALLAS,TX,US,SCHERTZ,TX,US,TL,0.22,4.69,1.56,1,Least Preferred Mode
DALLAS,TX,US,SCOTTSDALE,AZ,US,LTL,0.66,0.16,5.25,1,Preferred Mode
DALLAS,TX,US,SCRANTON,PA,US,LTL,0.56,0.16,5.03,19,Preferred Mode
DALLAS,TX,US,SCRANTON,PA,US,PARCEL,12.31,2.64,148.5,3,Least Preferred Mode
DALLAS,TX,US,SHELBY TOWNSHIP,MI,US,LTL,0.41,0.19,3.39,17,Preferred Mode
DALLAS,TX,US,SHELBY TOWNSHIP,MI,US,PARCEL,8.62,3.03,62.5,1,Least Preferred Mode
DALLAS,TX,US,SIKESTON,MO,US,LTL,0.48,0.17,3.89,3,Preferred Mode
DALLAS,TX,US,SIKESTON,MO,US,PARCEL,23.59,4.92,202.99,2,Least Preferred Mode
DALLAS,TX,US,SIOUX FALLS,SD,US,PARCEL,47.62,3.8,384.62,1,Preferred Mode
DALLAS,TX,US,SMITHFIELD,NC,US,LTL,0.53,0.1,5.49,1,Least Preferred Mode
DALLAS,TX,US,SMITHFIELD,NC,US,PARCEL,30.69,3.26,289.55,3,Preferred Mode
DALLAS,TX,US,SOLON,OH,US,LTL,0.57,0.14,5.04,3,Least Preferred Mode
DALLAS,TX,US,SOLON,OH,US,PARCEL,34.91,3.08,278.54,8,Preferred Mode
DALLAS,TX,US,SOUTH BEND,IN,US,LTL,0.41,0.14,3.78,2,Preferred Mode
DALLAS,TX,US,SOUTH BEND,IN,US,PARCEL,116.28,3.4,1000,1,Least Preferred Mode
DALLAS,TX,US,SOUTH PLAINFIELD,NJ,US,LTL,0.99,0.14,7.42,7,Least Preferred Mode
DALLAS,TX,US,SOUTH PLAINFIELD,NJ,US,PARCEL,99.18,2.6,691.67,20,Preferred Mode
DALLAS,TX,US,SOUTHAVEN,MS,US,LTL,1.06,0.19,8.43,4,Preferred Mode
DALLAS,TX,US,SOUTHAVEN,MS,US,PARCEL,34.05,5.47,293.89,4,Preferred Mode
DALLAS,TX,US,SOUTHLAKE,TX,US,LTL,0.28,0.31,6.76,2,Preferred Mode
DALLAS,TX,US,SPARKS,NV,US,LTL,0.62,0.2,5.9,11,Preferred Mode
DALLAS,TX,US,SPARKS,NV,US,PARCEL,1322.58,2.67,2078.79,5,Least Preferred Mode
DALLAS,TX,US,SPARTANBURG,SC,US,LTL,0.43,0.19,3.56,11,Preferred Mode
DALLAS,TX,US,SPARTANBURG,SC,US,PARCEL,71.43,3.84,555.56,1,Least Preferred Mode
DALLAS,TX,US,SPOKANE,WA,US,LTL,0.57,0.24,4.73,9,Preferred Mode
DALLAS,TX,US,SPRINGFIELD,IL,US,PARCEL,16.95,4.12,135.14,1,Preferred Mode
DALLAS,TX,US,SPRINGFIELD,MO,US,LTL,0.58,0.17,4.7,2,Preferred Mode
DALLAS,TX,US,SPRINGFIELD,MO,US,PARCEL,35.97,5.44,294.12,1,Least Preferred Mode
DALLAS,TX,US,SPRINGFIELD,VA,US,LTL,0.39,0.26,2.79,1,Preferred Mode
DALLAS,TX,US,ST CHARLES,IL,US,PARCEL,22.03,3.58,178.57,1,Preferred Mode
DALLAS,TX,US,ST LOUIS,MO,US,PARCEL,121.53,4.47,2083.33,2,Preferred Mode
DALLAS,TX,US,ST. PAUL,MN,US,LTL,0.46,0.11,4.43,3,Preferred Mode
DALLAS,TX,US,ST. PAUL,MN,US,PARCEL,15.87,3.51,108.7,1,Least Preferred Mode
DALLAS,TX,US,STAMFORD,CT,US,LTL,1.21,0.08,8.38,1,Preferred Mode
DALLAS,TX,US,STERLING,VA,US,LTL,0.63,0.17,6.91,1,Preferred Mode
DALLAS,TX,US,STERLING HEIGHTS,MI,US,LTL,0.43,0.18,4.73,1,Preferred Mode
DALLAS,TX,US,STOCKTON,CA,US,LTL,0.7,0.16,6.1,9,Preferred Mode
DALLAS,TX,US,STOCKTON,CA,US,PARCEL,26.87,2.69,214.27,6,Least Preferred Mode
DALLAS,TX,US,STRONGSVILLE,OH,US,PARCEL,47.46,3.12,360.58,3,Preferred Mode
DALLAS,TX,US,SEATTLE,WA,US,LTL,1.64,0.09,15.56,1,Preferred Mode
DALLAS,TX,US,SUN PRAIRIE,WI,US,LTL,0.34,0.47,2.39,2,Preferred Mode
DALLAS,TX,US,TACOMA,WA,US,PARCEL,14.97,2.12,121.95,1,Preferred Mode
DALLAS,TX,US,TALLAHASSEE,FL,US,PARCEL,19.16,4.75,151.52,1,Preferred Mode
DALLAS,TX,US,TAMARAC,FL,US,LTL,0.48,0.18,4.94,2,Preferred Mode
DALLAS,TX,US,TAMPA,FL,US,LTL,0.48,0.11,3.47,1,Least Preferred Mode
DALLAS,TX,US,TAMPA,FL,US,PARCEL,35.99,3.87,321.58,7,Preferred Mode
DALLAS,TX,US,TANNERSVILLE,PA,US,LTL,0.61,0.14,5.95,1,Preferred Mode
DALLAS,TX,US,TAVARES,FL,US,LTL,0.37,0.15,11.87,1,Preferred Mode
DALLAS,TX,US,TAVARES,FL,US,PARCEL,10.46,3.96,86.21,1,Preferred Mode
DALLAS,TX,US,TAYLOR,PA,US,PARCEL,68.06,2.64,555.56,2,Preferred Mode
DALLAS,TX,US,TOLLESON,AZ,US,LTL,0.42,0.21,4.29,1,Preferred Mode
DALLAS,TX,US,TORONTO,ON,CA,LTL,0.38,0.2,2.35,1,Preferred Mode
DALLAS,TX,US,TORONTO,ON,CA,PARCEL,83.33,2.7,714.29,1,Preferred Mode
DALLAS,TX,US,TRACY,CA,US,LTL,0.64,0.19,4.68,8,Preferred Mode
DALLAS,TX,US,TRACY,CA,US,PARCEL,41.32,2.71,333.33,1,Least Preferred Mode
DALLAS,TX,US,TRACY,CA,US,TL,0.85,2.29,7.48,1,Least Preferred Mode
DALLAS,TX,US,TRIADELPHIA,WV,US,LTL,0.4,0.13,7,9,Preferred Mode
DALLAS,TX,US,TUCKER,GA,US,LTL,0.22,0.33,1.91,8,Preferred Mode
DALLAS,TX,US,TUCKER,GA,US,PARCEL,31.43,4.36,510.21,6,Least Preferred Mode
DALLAS,TX,US,TUCSON,AZ,US,LTL,0.48,0.24,4,4,Preferred Mode
DALLAS,TX,US,TUCSON,AZ,US,PARCEL,22.6,4.69,347.22,2,Least Preferred Mode
DALLAS,TX,US,TULSA,OK,US,LTL,0.35,0.32,3.75,14,Preferred Mode
DALLAS,TX,US,TULSA,OK,US,PARCEL,59.89,6.58,425.53,14,Preferred Mode
DALLAS,TX,US,TURLOCK,CA,US,LTL,0.52,0.42,4.84,5,Preferred Mode
DALLAS,TX,US,TUSCALOOSA,AL,US,LTL,0.39,0.22,5.06,1,Preferred Mode
DALLAS,TX,US,TWINSBURG,OH,US,LTL,0.56,0.32,4.17,47,Least Preferred Mode
DALLAS,TX,US,TWINSBURG,OH,US,PARCEL,1201.29,3.09,34689.13,67,Preferred Mode
DALLAS,TX,US,TWO HARBORS,MN,US,LTL,0.41,0.24,2.95,1,Preferred Mode
DALLAS,TX,US,TYLER,TX,US,PARCEL,33.11,9.81,151.52,1,Preferred Mode
DALLAS,TX,US,UNIVERSAL CITY,CA,US,LTL,1.37,0.12,9.24,1,Preferred Mode
DALLAS,TX,US,UNIVERSITY PARK,IL,US,LTL,0.37,0.19,3.09,4,Preferred Mode
DALLAS,TX,US,UNIVERSITY PARK,IL,US,PARCEL,15.58,3.62,113.64,1,Least Preferred Mode
DALLAS,TX,US,UPPER MARLBORO,MD,US,LTL,0.52,0.19,6.2,35,Preferred Mode
DALLAS,TX,US,UPPER MARLBORO,MD,US,PARCEL,19.45,2.31,215.76,5,Least Preferred Mode
DALLAS,TX,US,VALLEY VIEW,OH,US,LTL,0.38,0.16,3.32,5,Preferred Mode
DALLAS,TX,US,VAN NUYS,CA,US,LTL,0.43,0.59,3.58,6,Preferred Mode
DALLAS,TX,US,VANCOUVER,WA,US,LTL,0.58,0.17,3.01,1,Preferred Mode
DALLAS,TX,US,VERNON HILLS,IL,US,LTL,0.4,0.14,6.17,5,Preferred Mode
DALLAS,TX,US,VINELAND,NJ,US,PARCEL,83.33,2.68,500,1,Preferred Mode
DALLAS,TX,US,VISALIA,CA,US,LTL,0.85,0.18,5.96,10,Preferred Mode
DALLAS,TX,US,VISALIA,CA,US,PARCEL,17.79,2.94,138.89,1,Least Preferred Mode
DALLAS,TX,US,WARREN,MI,US,LTL,0.41,0.17,3.93,6,Preferred Mode
DALLAS,TX,US,WARREN,MI,US,PARCEL,64.94,3.06,1000,1,Least Preferred Mode
DALLAS,TX,US,WARREN,OH,US,LTL,0.42,0.18,6.23,1,Preferred Mode
DALLAS,TX,US,WARSAW,NC,US,PARCEL,5000,3.24,5000,1,Preferred Mode
DALLAS,TX,US,WATERBURY,CT,US,PARCEL,32.47,2.47,185.19,1,Preferred Mode
DALLAS,TX,US,WAUKESHA,WI,US,LTL,0.5,0.13,4.49,5,Preferred Mode
DALLAS,TX,US,WAUREGAN,CT,US,LTL,0.52,0.18,5.12,6,Preferred Mode
DALLAS,TX,US,WAUREGAN,CT,US,PARCEL,13.02,2.39,135.14,1,Least Preferred Mode
DALLAS,TX,US,WENTZVILLE,MO,US,LTL,0.39,0.14,2.73,1,Preferred Mode
DALLAS,TX,US,WEST CHESTER,OH,US,LTL,0.32,0.54,2.89,6,Preferred Mode
DALLAS,TX,US,WEST JORDAN,UT,US,LTL,0.59,0.27,4.93,14,Preferred Mode
DALLAS,TX,US,WEST PALM BEACH,FL,US,LTL,0.42,0.28,2.67,1,Preferred Mode
DALLAS,TX,US,WEST SACRAMENTO,CA,US,LTL,0.55,0.21,4.34,47,Preferred Mode
DALLAS,TX,US,WEST SACRAMENTO,CA,US,PARCEL,18.62,2.63,109.9,2,Least Preferred Mode
DALLAS,TX,US,WEST SENECA,NY,US,LTL,0.44,0.18,4.64,2,Preferred Mode
DALLAS,TX,US,WESTBURY,NY,US,LTL,0.65,0.16,6.44,4,Preferred Mode
DALLAS,TX,US,WHITE PLAINS,MD,US,LTL,0.66,0.13,3.83,1,Preferred Mode
DALLAS,TX,US,WHITE PLAINS,MD,US,PARCEL,238.1,2.91,2500,1,Preferred Mode
DALLAS,TX,US,WICHITA,KS,US,LTL,0.29,0.21,2.48,3,Preferred Mode
DALLAS,TX,US,WICHITA,KS,US,PARCEL,16.56,5.87,125,1,Least Preferred Mode
DALLAS,TX,US,WILLIAMSBURG,VA,US,LTL,0.46,0.17,5.22,3,Preferred Mode
DALLAS,TX,US,WILLOW STREET,PA,US,LTL,0.89,0.09,7.98,1,Preferred Mode
DALLAS,TX,US,WILLOW STREET,PA,US,PARCEL,33.56,2.77,294.12,1,Preferred Mode
DALLAS,TX,US,WILMER,TX,US,LTL,4.22,0.41,202.54,1,Preferred Mode
DALLAS,TX,US,WILMINGTON,DE,US,LTL,0.33,0.85,2.92,1,Preferred Mode
DALLAS,TX,US,WINSTON SALEM,NC,US,LTL,0.43,0.16,2.74,1,Preferred Mode
DALLAS,TX,US,WINTER HAVEN,FL,US,LTL,0.41,0.14,3.21,1,Preferred Mode
DALLAS,TX,US,WOODSIDE,NY,US,LTL,0.58,0.16,7.04,1,Preferred Mode
DALLAS,TX,US,YORK,PA,US,LTL,0.47,0.15,3.37,18,Preferred Mode
DALLAS,TX,US,YORK,PA,US,PARCEL,18.45,2.83,156.25,1,Least Preferred Mode
DALLAS,TX,US,YORK,PA,US,TL,0.38,2.19,3.99,2,Least Preferred Mode
LOSANGELES,CA,US,ALAMEDA,CA,US,LTL,0.78,0.39,7.48,2,Preferred Mode
LOSANGELES,CA,US,ALBANY,OR,US,LTL,0.39,0.56,4.43,11,Least Preferred Mode
LOSANGELES,CA,US,ALBANY,OR,US,TL,0.18,3.16,1.56,40,Preferred Mode
LOSANGELES,CA,US,AMARILLO,TX,US,LTL,0.28,0.63,2.73,3,Preferred Mode
LOSANGELES,CA,US,AMARILLO,TX,US,TL,0.49,3.65,4.49,3,Preferred Mode
LOSANGELES,CA,US,AMSTERDAM,NY,US,LTL,0.57,0.49,5.12,11,Preferred Mode
LOSANGELES,CA,US,APPLE VALLEY,CA,US,LTL,0.1,6.36,0.58,3,Least Preferred Mode
LOSANGELES,CA,US,APPLE VALLEY,CA,US,PARCEL,238.1,93.09,1250,1,Least Preferred Mode
LOSANGELES,CA,US,APPLE VALLEY,CA,US,TL,0.03,8.19,0.21,161,Preferred Mode
LOSANGELES,CA,US,ARDMORE,OK,US,LTL,0.42,0.27,4.6,2,Preferred Mode
LOSANGELES,CA,US,ARVIN,CA,US,LTL,0.28,0.92,2.65,2,Preferred Mode
LOSANGELES,CA,US,AUBURNDALE,FL,US,LTL,0.54,0.55,4.93,2,Preferred Mode
LOSANGELES,CA,US,AURORA,CO,US,LTL,0.37,0.66,4.84,44,Least Preferred Mode
LOSANGELES,CA,US,AURORA,CO,US,TL,0.25,3.37,1.96,69,Preferred Mode
LOSANGELES,CA,US,BALTIMORE,MD,US,LTL,0.57,0.25,5.29,4,Preferred Mode
LOSANGELES,CA,US,BALTIMORE,MD,US,TL,0.82,2.66,6.39,1,Least Preferred Mode
LOSANGELES,CA,US,BEAVER DAM,WI,US,LTL,0.41,0.45,2.64,1,Preferred Mode
LOSANGELES,CA,US,BELOIT,WI,US,LTL,0.37,0.69,3.41,3,Preferred Mode
LOSANGELES,CA,US,BENTONVILLE,AR,US,LTL,0.47,0.22,4.32,5,Preferred Mode
LOSANGELES,CA,US,BENTONVILLE,AR,US,PARCEL,131.58,3.39,333.33,1,Least Preferred Mode
LOSANGELES,CA,US,BETHEL,PA,US,LTL,0.55,0.34,14.87,1,Preferred Mode
LOSANGELES,CA,US,BLOOMINGTON,CA,US,TL,0.02,26.21,0.31,1,Preferred Mode
LOSANGELES,CA,US,BOISE,ID,US,LTL,0.39,0.43,9.37,15,Preferred Mode
LOSANGELES,CA,US,BROWNSTOWN,MI,US,TL,0.88,2.21,6,2,Preferred Mode
LOSANGELES,CA,US,BUCKEYE,AZ,US,LTL,0.09,0.94,0.68,26,Least Preferred Mode
LOSANGELES,CA,US,BUCKEYE,AZ,US,TL,0.1,4.36,0.76,180,Preferred Mode
LOSANGELES,CA,US,BURLINGTON,NJ,US,LTL,0.49,0.35,4.43,2,Preferred Mode
LOSANGELES,CA,US,CANTON,OH,US,LTL,0.45,0.49,4.1,2,Preferred Mode
LOSANGELES,CA,US,CARENCRO,LA,US,LTL,0.35,0.9,3.46,3,Preferred Mode
LOSANGELES,CA,US,CARENCRO,LA,US,PARCEL,33.11,3.02,250,1,Least Preferred Mode
LOSANGELES,CA,US,CARENCRO,LA,US,TL,0.7,2.17,3.9,1,Least Preferred Mode
LOSANGELES,CA,US,CARLISLE,PA,US,LTL,0.62,0.3,5.49,3,Preferred Mode
LOSANGELES,CA,US,CARLISLE,PA,US,TL,0.69,2.29,5.17,2,Least Preferred Mode
LOSANGELES,CA,US,CASTLETON,NY,US,LTL,0.7,0.13,6.92,1,Preferred Mode
LOSANGELES,CA,US,CEDAR FALLS,IA,US,LTL,0.4,0.43,2.69,6,Preferred Mode
LOSANGELES,CA,US,CENTRALIA,WA,US,LTL,0.46,0.28,9.53,2,Preferred Mode
LOSANGELES,CA,US,CHAMBERSBURG,PA,US,LTL,0.54,0.57,4.75,7,Preferred Mode
LOSANGELES,CA,US,CHANNAHON,IL,US,LTL,0.51,0.54,5.64,2,Preferred Mode
LOSANGELES,CA,US,CHANNAHON,IL,US,TL,0.41,2.82,3.36,2,Preferred Mode
LOSANGELES,CA,US,CHARLESTON,TN,US,LTL,0.36,0.46,2.17,1,Preferred Mode
LOSANGELES,CA,US,CHARLESTON,TN,US,TL,0.43,2.37,3.59,1,Preferred Mode
LOSANGELES,CA,US,CHARLOTTE,NC,US,LTL,0.39,1.65,8.49,2,Preferred Mode
LOSANGELES,CA,US,CHARLOTTE,NC,US,TL,1.24,2.28,8.44,1,Least Preferred Mode
LOSANGELES,CA,US,CHEHALIS,WA,US,LTL,0.33,0.99,8.54,36,Preferred Mode
LOSANGELES,CA,US,CHEHALIS,WA,US,TL,0.33,3.21,2.47,2,Least Preferred Mode
LOSANGELES,CA,US,CHESAPEAKE,VA,US,LTL,0.78,2.31,21.67,1,Preferred Mode
LOSANGELES,CA,US,CHESAPEAKE,VA,US,TL,0.44,2.21,3.89,1,Preferred Mode
LOSANGELES,CA,US,CHICAGO,IL,US,LTL,0.42,0.27,2.04,2,Preferred Mode
LOSANGELES,CA,US,CHINO,CA,US,LTL,0.85,9.17,6.65,28,Preferred Mode
LOSANGELES,CA,US,CHINO,CA,US,TL,0.05,12.02,0.4,9,Least Preferred Mode
LOSANGELES,CA,US,CHIPPEWA FALLS,WI,US,LTL,0.54,0.2,4.26,2,Preferred Mode
LOSANGELES,CA,US,CLACKAMAS,OR,US,LTL,0.34,0.58,5.91,54,Preferred Mode
LOSANGELES,CA,US,CLACKAMAS,OR,US,TL,0.4,3.09,2.82,13,Least Preferred Mode
LOSANGELES,CA,US,CLEAR BROOK,VA,US,LTL,0.75,0.08,6.09,1,Preferred Mode
LOSANGELES,CA,US,COLDWATER,MI,US,LTL,0.42,0.65,3.1,2,Preferred Mode
LOSANGELES,CA,US,COLORADO SPRINGS,CO,US,LTL,0.21,0.38,2,5,Preferred Mode
LOSANGELES,CA,US,COMMERCE,CA,US,LTL,0.16,5.42,3.95,15,Preferred Mode
LOSANGELES,CA,US,COPPELL,TX,US,LTL,0.3,0.78,2.59,6,Preferred Mode
LOSANGELES,CA,US,COPPELL,TX,US,TL,0.26,2.52,1.91,2,Least Preferred Mode
LOSANGELES,CA,US,CORSICANA,TX,US,LTL,0.76,0.17,7.53,2,Preferred Mode
LOSANGELES,CA,US,CORSICANA,TX,US,PARCEL,61.73,3.7,625,1,Least Preferred Mode
LOSANGELES,CA,US,CRANBURY,NJ,US,LTL,0.56,0.33,4.76,3,Preferred Mode
LOSANGELES,CA,US,CRANBURY,NJ,US,TL,0.51,1.88,3,1,Least Preferred Mode
LOSANGELES,CA,US,CULLMAN,AL,US,LTL,0.47,0.24,4.76,3,Preferred Mode
LOSANGELES,CA,US,DALLAS,TX,US,LTL,0.31,0.47,1.51,1,Preferred Mode
LOSANGELES,CA,US,DALLAS,TX,US,TL,0.14,3.2,2.69,1,Preferred Mode
LOSANGELES,CA,US,DAYTON,TX,US,LTL,0.44,0.27,5.24,3,Preferred Mode
LOSANGELES,CA,US,DAYTON,TX,US,TL,0.55,2.69,4.16,1,Least Preferred Mode
LOSANGELES,CA,US,DELTA,BC,CA,LTL,0.28,0.29,2.73,1,Preferred Mode
LOSANGELES,CA,US,DELTONA,FL,US,LTL,0.5,0.8,5.23,4,Preferred Mode
LOSANGELES,CA,US,DENVER,CO,US,LTL,0.2,0.47,5.17,8,Preferred Mode
LOSANGELES,CA,US,DFW AIRPORT,TX,US,TL,0.15,2.64,1.58,1,Preferred Mode
LOSANGELES,CA,US,DINUBA,CA,US,LTL,0.13,1.86,1.23,8,Least Preferred Mode
LOSANGELES,CA,US,DINUBA,CA,US,TL,0.07,3.22,0.61,58,Preferred Mode
LOSANGELES,CA,US,DOUGLAS,GA,US,LTL,0.57,0.19,5.37,1,Preferred Mode
LOSANGELES,CA,US,DUPONT,WA,US,LTL,0.31,0.87,2.43,9,Least Preferred Mode
LOSANGELES,CA,US,DUPONT,WA,US,TL,0.25,3.1,2.02,65,Preferred Mode
LOSANGELES,CA,US,EASTON,PA,US,LTL,0.46,0.53,4.48,4,Preferred Mode
LOSANGELES,CA,US,EAU CLAIRE,WI,US,TL,0.19,2.26,1.65,1,Preferred Mode
LOSANGELES,CA,US,EDGERTON,KS,US,LTL,0.37,0.52,3.61,5,Preferred Mode
LOSANGELES,CA,US,EDGERTON,KS,US,TL,0.17,2.37,1.47,1,Least Preferred Mode
LOSANGELES,CA,US,EDWARDSVILLE,IL,US,LTL,0.47,0.61,5.2,2,Preferred Mode
LOSANGELES,CA,US,CHICAGO,IL,US,LTL,0.39,0.85,4.67,3,Least Preferred Mode
LOSANGELES,CA,US,CHICAGO,IL,US,TL,0.27,2.18,2.27,59,Preferred Mode
LOSANGELES,CA,US,ERLANGER,KY,US,LTL,0.39,0.63,3.8,1,Preferred Mode
LOSANGELES,CA,US,ERLANGER,KY,US,TL,0.15,1.68,1.42,1,Preferred Mode
LOSANGELES,CA,US,EUGENE,OR,US,LTL,0.24,1.1,3.64,9,Preferred Mode
LOSANGELES,CA,US,EUGENE,OR,US,TL,0.28,3.32,1.96,1,Least Preferred Mode
LOSANGELES,CA,US,FALL RIVER,MA,US,LTL,0.74,0.27,9.22,3,Preferred Mode
LOSANGELES,CA,US,FALL RIVER,MA,US,TL,0.69,2.04,5.51,1,Least Preferred Mode
LOSANGELES,CA,US,FARMINGDALE,NY,US,TL,1.27,2.88,8.07,5,Preferred Mode
LOSANGELES,CA,US,FARR WEST,UT,US,LTL,0.16,0.56,4.48,16,Preferred Mode
LOSANGELES,CA,US,FINDLAY,OH,US,LTL,0.51,0.26,3.32,4,Preferred Mode
LOSANGELES,CA,US,FISHERSVILLE,VA,US,TL,0.6,2.4,3.51,1,Preferred Mode
LOSANGELES,CA,US,FLORENCE,NJ,US,LTL,0.36,2.3,10.17,1,Preferred Mode
LOSANGELES,CA,US,FONTANA,CA,US,LTL,0.22,18.13,3.59,5,Least Preferred Mode
LOSANGELES,CA,US,FONTANA,CA,US,TL,0.02,21.27,0.24,53,Preferred Mode
LOSANGELES,CA,US,FORNEY,TX,US,LTL,0.35,0.56,3.31,2,Preferred Mode
LOSANGELES,CA,US,FORNEY,TX,US,TL,0.29,2.33,1.74,1,Least Preferred Mode
LOSANGELES,CA,US,FORT WAYNE,IN,US,LTL,0.33,1.45,5.57,1,Preferred Mode
LOSANGELES,CA,US,FREDERICKSBURG,VA,US,LTL,0.47,0.85,4.11,1,Preferred Mode
LOSANGELES,CA,US,FRENCH CAMP,CA,US,LTL,0.13,1.33,1.6,7,Least Preferred Mode
LOSANGELES,CA,US,FRENCH CAMP,CA,US,PARCEL,27.32,12.71,454.55,1,Least Preferred Mode
LOSANGELES,CA,US,FRENCH CAMP,CA,US,TL,0.13,3.31,1.16,17,Preferred Mode
LOSANGELES,CA,US,FRESNO,CA,US,LTL,0.22,1,5.49,1,Preferred Mode
LOSANGELES,CA,US,FRESNO,TX,US,LTL,0.41,0.76,3.66,5,Preferred Mode
LOSANGELES,CA,US,FRIDLEY,MN,US,LTL,0.46,0.33,5.23,7,Preferred Mode
LOSANGELES,CA,US,GALESBURG,MI,US,LTL,0.51,0.36,5.08,11,Preferred Mode
LOSANGELES,CA,US,GARDEN CITY,GA,US,TL,0.5,2.53,4.07,1,Preferred Mode
LOSANGELES,CA,US,GILBERT,AZ,US,LTL,0.26,0.4,5.34,2,Preferred Mode
LOSANGELES,CA,US,GOODYEAR,AZ,US,LTL,0.14,0.74,1.37,14,Least Preferred Mode
LOSANGELES,CA,US,GOODYEAR,AZ,US,TL,0.08,4.32,0.77,34,Preferred Mode
LOSANGELES,CA,US,GRAIN VALLEY,MO,US,LTL,0.32,0.22,2.22,4,Preferred Mode
LOSANGELES,CA,US,GRAND RAPIDS,MI,US,LTL,0.49,0.38,7.52,3,Preferred Mode
LOSANGELES,CA,US,GRANTSVILLE,UT,US,LTL,0.18,0.69,1.53,8,Least Preferred Mode
LOSANGELES,CA,US,GRANTSVILLE,UT,US,TL,0.14,3.38,1.14,123,Preferred Mode
LOSANGELES,CA,US,GREENVILLE,TN,US,LTL,0.38,0.88,2.8,1,Least Preferred Mode
LOSANGELES,CA,US,GREENVILLE,TN,US,TL,0.37,2.63,3.07,50,Preferred Mode
LOSANGELES,CA,US,GROVE CITY,OH,US,LTL,0.55,0.18,5.18,1,Preferred Mode
LOSANGELES,CA,US,GROVEPORT,OH,US,LTL,2.05,0.15,54.14,2,Preferred Mode
LOSANGELES,CA,US,HAMPTON,GA,US,LTL,0.51,0.25,4.39,7,Preferred Mode
LOSANGELES,CA,US,HAZLETON,PA,US,LTL,0.44,0.78,4.49,1,Preferred Mode
LOSANGELES,CA,US,HAZLETON,PA,US,TL,0.33,2.37,5.65,1,Preferred Mode
LOSANGELES,CA,US,HENDERSON,NV,US,LTL,0.66,2.44,12.43,3,Least Preferred Mode
LOSANGELES,CA,US,HENDERSON,NV,US,TL,0.04,4.61,0.79,28,Preferred Mode
LOSANGELES,CA,US,HERMISTON,OR,US,LTL,0.31,0.94,2.62,6,Least Preferred Mode
LOSANGELES,CA,US,HERMISTON,OR,US,TL,0.23,3.54,1.85,131,Preferred Mode
LOSANGELES,CA,US,HOPE MILLS,NC,US,LTL,0.68,0.2,6.43,1,Preferred Mode
LOSANGELES,CA,US,HOPEWELL JUNCTION,NY,US,TL,0.55,2.59,6.59,1,Preferred Mode
LOSANGELES,CA,US,HOPKINSVILLE,KY,US,LTL,0.48,0.43,3.08,1,Preferred Mode
LOSANGELES,CA,US,HOPKINSVILLE,KY,US,PARCEL,26.46,2.61,79.37,1,Preferred Mode
LOSANGELES,CA,US,HOUSTON,TX,US,LTL,0.27,1.09,4.39,5,Preferred Mode
LOSANGELES,CA,US,HOUSTON,TX,US,TL,0.21,2.45,3.91,1,Least Preferred Mode
LOSANGELES,CA,US,HURRICANE,UT,US,LTL,0.67,0.51,7.23,4,Preferred Mode
LOSANGELES,CA,US,HUTCHINSON,KS,US,TL,0.27,2.69,1.69,3,Preferred Mode
LOSANGELES,CA,US,IMPERIAL,PA,US,LTL,0.47,0.49,3.76,2,Preferred Mode
LOSANGELES,CA,US,INDIANAPOLIS,IN,US,LTL,0.46,0.32,3.65,5,Preferred Mode
LOSANGELES,CA,US,INDIANAPOLIS,IN,US,TL,0.66,1.94,4.39,1,Least Preferred Mode
LOSANGELES,CA,US,IRVINE,CA,US,LTL,0.15,7.24,3.67,15,Preferred Mode
LOSANGELES,CA,US,JACKSONVILLE,FL,US,TL,0.67,2.72,8.36,2,Preferred Mode
LOSANGELES,CA,US,JANESVILLE,WI,US,LTL,0.39,0.87,8.63,1,Preferred Mode
LOSANGELES,CA,US,JEFFERSON,GA,US,LTL,0.46,0.45,3.93,2,Preferred Mode
LOSANGELES,CA,US,JOLIET,IL,US,LTL,0.35,0.74,3.55,1,Preferred Mode
LOSANGELES,CA,US,JOLIET,IL,US,TL,0.24,2.22,2.15,1,Preferred Mode
LOSANGELES,CA,US,JONESVILLE,SC,US,LTL,0.46,0.8,7.08,1,Preferred Mode
LOSANGELES,CA,US,KANSAS CITY,KS,US,LTL,0.4,0.44,4.61,12,Preferred Mode
LOSANGELES,CA,US,KANSAS CITY,KS,US,TL,0.65,2.69,4.72,7,Least Preferred Mode
LOSANGELES,CA,US,KERNERSVILLE,NC,US,LTL,0.46,0.58,4.53,5,Preferred Mode
LOSANGELES,CA,US,KERNERSVILLE,NC,US,TL,0.42,2.28,2.48,1,Least Preferred Mode
LOSANGELES,CA,US,KODIAK,AK,US,LTL,1.48,0.1,13.82,2,Preferred Mode
LOSANGELES,CA,US,LA GRANGE,GA,US,LTL,1.17,0.07,3.5,1,Preferred Mode
LOSANGELES,CA,US,LACEY,WA,US,TL,0.63,3.03,2.57,7,Preferred Mode
LOSANGELES,CA,US,LAGRANGE,GA,US,LTL,0.49,0.23,4.77,1,Preferred Mode
LOSANGELES,CA,US,LAKELAND,FL,US,LTL,0.59,0.41,4.54,5,Preferred Mode
LOSANGELES,CA,US,LAKELAND,FL,US,TL,0.76,2.71,5.13,1,Least Preferred Mode
LOSANGELES,CA,US,LANCASTER,TX,US,LTL,1.16,0.1,7.52,1,Least Preferred Mode
